anomaly_id,date,entity,metric,method,expected_value,actual_value,anomaly_score,severity
transport_cost|Isolation Forest|Regional Express Co.|2017-08-22 00:00:00|147,2017-08-22,Regional Express Co.,transport_cost,Isolation Forest,64.0,250.39,0.6991571169304347,High
transport_cost|Isolation Forest|Regional Express Co.|2015-07-14 00:00:00|117214,2015-07-14,Regional Express Co.,transport_cost,Isolation Forest,64.0,250.33,0.6991571169304347,High
transport_cost|Isolation Forest|National Freight Partners|2015-06-25 00:00:00|117512,2015-06-25,National Freight Partners,transport_cost,Isolation Forest,64.0,250.33,0.6991571169304347,High
transport_cost|Isolation Forest|National Freight Partners|2017-08-14 00:00:00|44176,2017-08-14,National Freight Partners,transport_cost,Isolation Forest,64.0,250.43,0.6991571169304347,High
transport_cost|Isolation Forest|Regional Express Co.|2015-02-27 00:00:00|113858,2015-02-27,Regional Express Co.,transport_cost,Isolation Forest,64.0,250.38,0.6991571169304347,High
inventory_change|Isolation Forest|Dubai Distribution Center|2017-08-17 00:00:00|958,2017-08-17,Dubai Distribution Center,inventory_change,Isolation Forest,-84.0,822.0,0.6987989076124826,High
transport_cost|Isolation Forest|Regional Express Co.|2016-04-12 00:00:00|117493,2016-04-12,Regional Express Co.,transport_cost,Isolation Forest,64.0,250.01,0.6977394357804597,High
transport_cost|Isolation Forest|National Freight Partners|2015-09-28 00:00:00|47913,2015-09-28,National Freight Partners,transport_cost,Isolation Forest,64.0,249.86,0.6977394357804597,High
transport_cost|Isolation Forest|National Freight Partners|2017-01-08 00:00:00|72961,2017-01-08,National Freight Partners,transport_cost,Isolation Forest,64.0,249.99,0.6977394357804597,High
transport_cost|Isolation Forest|National Freight Partners|2017-03-17 00:00:00|55934,2017-03-17,National Freight Partners,transport_cost,Isolation Forest,64.0,249.63,0.6977394357804597,High
transport_cost|Isolation Forest|National Freight Partners|2015-12-11 00:00:00|117556,2015-12-11,National Freight Partners,transport_cost,Isolation Forest,64.0,250.08,0.6977394357804597,High
transport_cost|Isolation Forest|Regional Express Co.|2015-02-21 00:00:00|122351,2015-02-21,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.76,0.6977394357804597,High
transport_cost|Isolation Forest|Regional Express Co.|2015-12-08 00:00:00|133232,2015-12-08,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.82,0.6977394357804597,High
transport_cost|Isolation Forest|Regional Express Co.|2016-09-04 00:00:00|19905,2016-09-04,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.85,0.6977394357804597,High
transport_cost|Isolation Forest|National Freight Partners|2016-02-28 00:00:00|44624,2016-02-28,National Freight Partners,transport_cost,Isolation Forest,64.0,249.63,0.6977394357804597,High
transport_cost|Isolation Forest|Regional Express Co.|2015-01-12 00:00:00|114741,2015-01-12,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.81,0.6977394357804597,High
transport_cost|Isolation Forest|National Freight Partners|2015-12-03 00:00:00|176813,2015-12-03,National Freight Partners,transport_cost,Isolation Forest,64.0,250.09,0.6977394357804597,High
transport_cost|Isolation Forest|National Freight Partners|2017-07-08 00:00:00|176710,2017-07-08,National Freight Partners,transport_cost,Isolation Forest,64.0,249.85,0.6977394357804597,High
transport_cost|Isolation Forest|National Freight Partners|2015-11-03 00:00:00|142582,2015-11-03,National Freight Partners,transport_cost,Isolation Forest,64.0,249.92,0.6977394357804597,High
transport_cost|Isolation Forest|Regional Express Co.|2017-03-27 00:00:00|106831,2017-03-27,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.65,0.6977394357804597,High
transport_cost|Isolation Forest|National Freight Partners|2016-05-22 00:00:00|36183,2016-05-22,National Freight Partners,transport_cost,Isolation Forest,64.0,249.9,0.6977394357804597,High
transport_cost|Isolation Forest|Regional Express Co.|2016-07-23 00:00:00|36377,2016-07-23,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.85,0.6977394357804597,High
transport_cost|Isolation Forest|Regional Express Co.|2016-04-24 00:00:00|140392,2016-04-24,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.92,0.6977394357804597,High
transport_cost|Isolation Forest|Regional Express Co.|2016-12-24 00:00:00|117435,2016-12-24,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.61,0.6977394357804597,High
transport_cost|Isolation Forest|National Freight Partners|2015-09-06 00:00:00|44164,2015-09-06,National Freight Partners,transport_cost,Isolation Forest,64.0,249.7,0.6977394357804597,High
transport_cost|Isolation Forest|National Freight Partners|2015-08-21 00:00:00|44204,2015-08-21,National Freight Partners,transport_cost,Isolation Forest,64.0,249.96,0.6977394357804597,High
transport_cost|Isolation Forest|Regional Express Co.|2015-04-10 00:00:00|16077,2015-04-10,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.88,0.6977394357804597,High
transport_cost|Isolation Forest|National Freight Partners|2016-08-20 00:00:00|148034,2016-08-20,National Freight Partners,transport_cost,Isolation Forest,64.0,249.73,0.6977394357804597,High
daily_sales|Isolation Forest|Network|2017-05-22 00:00:00|872,2017-05-22,Network,daily_sales,Isolation Forest,122569.795,184564.0,0.6975332276886053,High
transport_cost|Isolation Forest|Regional Express Co.|2017-02-19 00:00:00|69271,2017-02-19,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.16,0.6972675144924698,High
transport_cost|Isolation Forest|Regional Express Co.|2015-03-27 00:00:00|104616,2015-03-27,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.09,0.6972675144924698,High
transport_cost|Isolation Forest|Regional Express Co.|2016-01-05 00:00:00|97406,2016-01-05,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.38,0.6972675144924698,High
transport_cost|Isolation Forest|National Freight Partners|2015-11-30 00:00:00|39122,2015-11-30,National Freight Partners,transport_cost,Isolation Forest,64.0,249.22,0.6972675144924698,High
transport_cost|Isolation Forest|Regional Express Co.|2016-10-05 00:00:00|147262,2016-10-05,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.51,0.6972675144924698,High
transport_cost|Isolation Forest|Regional Express Co.|2017-07-04 00:00:00|157489,2017-07-04,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.2,0.6972675144924698,High
transport_cost|Isolation Forest|National Freight Partners|2016-08-13 00:00:00|122264,2016-08-13,National Freight Partners,transport_cost,Isolation Forest,64.0,249.29,0.6972675144924698,High
transport_cost|Isolation Forest|National Freight Partners|2017-05-11 00:00:00|55050,2017-05-11,National Freight Partners,transport_cost,Isolation Forest,64.0,249.37,0.6972675144924698,High
transport_cost|Isolation Forest|National Freight Partners|2017-11-15 00:00:00|71608,2017-11-15,National Freight Partners,transport_cost,Isolation Forest,64.0,248.95,0.6972675144924698,High
transport_cost|Isolation Forest|Regional Express Co.|2015-10-05 00:00:00|143144,2015-10-05,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.24,0.6972675144924698,High
transport_cost|Isolation Forest|Regional Express Co.|2015-04-13 00:00:00|44296,2015-04-13,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.27,0.6972675144924698,High
transport_cost|Isolation Forest|National Freight Partners|2015-01-18 00:00:00|157225,2015-01-18,National Freight Partners,transport_cost,Isolation Forest,64.0,249.14,0.6972675144924698,High
transport_cost|Isolation Forest|Regional Express Co.|2017-06-01 00:00:00|105499,2017-06-01,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.1,0.6972675144924698,High
transport_cost|Isolation Forest|Regional Express Co.|2016-03-29 00:00:00|80255,2016-03-29,Regional Express Co.,transport_cost,Isolation Forest,64.0,248.98,0.6972675144924698,High
transport_cost|Isolation Forest|National Freight Partners|2016-05-02 00:00:00|79764,2016-05-02,National Freight Partners,transport_cost,Isolation Forest,64.0,249.22,0.6972675144924698,High
transport_cost|Isolation Forest|National Freight Partners|2017-07-19 00:00:00|19953,2017-07-19,National Freight Partners,transport_cost,Isolation Forest,64.0,249.13,0.6972675144924698,High
transport_cost|Isolation Forest|Regional Express Co.|2017-05-07 00:00:00|117353,2017-05-07,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.22,0.6972675144924698,High
transport_cost|Isolation Forest|Regional Express Co.|2015-09-28 00:00:00|117528,2015-09-28,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.28,0.6972675144924698,High
transport_cost|Isolation Forest|Regional Express Co.|2016-06-06 00:00:00|71637,2016-06-06,Regional Express Co.,transport_cost,Isolation Forest,64.0,249.58,0.6967959123919741,High
transport_cost|Isolation Forest|National Freight Partners|2016-08-11 00:00:00|151084,2016-08-11,National Freight Partners,transport_cost,Isolation Forest,64.0,249.59,0.6967959123919741,High
daily_sales|Isolation Forest|Network|2018-07-07 00:00:00|1283,2018-07-07,Network,daily_sales,Isolation Forest,122569.795,8985.82,0.6962434932583424,High
transport_cost|Isolation Forest|National Freight Partners|2017-09-10 00:00:00|117273,2017-09-10,National Freight Partners,transport_cost,Isolation Forest,64.0,248.81,0.6958536648900717,High
transport_cost|Isolation Forest|Regional Express Co.|2016-01-05 00:00:00|97439,2016-01-05,Regional Express Co.,transport_cost,Isolation Forest,64.0,248.82,0.6958536648900717,High
transport_cost|Isolation Forest|National Freight Partners|2017-09-30 00:00:00|27384,2017-09-30,National Freight Partners,transport_cost,Isolation Forest,64.0,248.8,0.6958536648900717,High
transport_cost|Isolation Forest|National Freight Partners|2016-09-17 00:00:00|44873,2016-09-17,National Freight Partners,transport_cost,Isolation Forest,64.0,248.88,0.6958536648900717,High
transport_cost|Isolation Forest|National Freight Partners|2016-11-02 00:00:00|17983,2016-11-02,National Freight Partners,transport_cost,Isolation Forest,64.0,248.89,0.6958536648900717,High
transport_cost|Isolation Forest|National Freight Partners|2015-11-26 00:00:00|133457,2015-11-26,National Freight Partners,transport_cost,Isolation Forest,64.0,248.3,0.6953830190573332,High
transport_cost|Isolation Forest|National Freight Partners|2015-12-17 00:00:00|48260,2015-12-17,National Freight Partners,transport_cost,Isolation Forest,64.0,248.3,0.6953830190573332,High
transport_cost|Isolation Forest|National Freight Partners|2016-06-01 00:00:00|79269,2016-06-01,National Freight Partners,transport_cost,Isolation Forest,64.0,248.47,0.6953830190573332,High
transport_cost|Isolation Forest|Regional Express Co.|2016-12-24 00:00:00|71598,2016-12-24,Regional Express Co.,transport_cost,Isolation Forest,64.0,248.4,0.6953830190573332,High
transport_cost|Isolation Forest|Regional Express Co.|2017-03-06 00:00:00|107248,2017-03-06,Regional Express Co.,transport_cost,Isolation Forest,64.0,248.49,0.6953830190573332,High
transport_cost|Isolation Forest|National Freight Partners|2016-01-22 00:00:00|44374,2016-01-22,National Freight Partners,transport_cost,Isolation Forest,64.0,248.63,0.6953830190573332,High
transport_cost|Isolation Forest|National Freight Partners|2016-01-10 00:00:00|132579,2016-01-10,National Freight Partners,transport_cost,Isolation Forest,64.0,248.39,0.6953830190573332,High
transport_cost|Isolation Forest|Regional Express Co.|2016-09-21 00:00:00|172833,2016-09-21,Regional Express Co.,transport_cost,Isolation Forest,64.0,248.59,0.6953830190573332,High
transport_cost|Isolation Forest|Regional Express Co.|2017-04-17 00:00:00|44258,2017-04-17,Regional Express Co.,transport_cost,Isolation Forest,64.0,248.61,0.6953830190573332,High
transport_cost|Isolation Forest|National Freight Partners|2016-03-23 00:00:00|117780,2016-03-23,National Freight Partners,transport_cost,Isolation Forest,64.0,248.44,0.6953830190573332,High
transport_cost|Isolation Forest|Regional Express Co.|2016-05-04 00:00:00|152780,2016-05-04,Regional Express Co.,transport_cost,Isolation Forest,64.0,248.37,0.6953830190573332,High
transport_cost|Isolation Forest|National Freight Partners|2015-08-12 00:00:00|48220,2015-08-12,National Freight Partners,transport_cost,Isolation Forest,64.0,248.61,0.6953830190573332,High
transport_cost|Isolation Forest|Regional Express Co.|2016-02-19 00:00:00|4075,2016-02-19,Regional Express Co.,transport_cost,Isolation Forest,64.0,248.46,0.6953830190573332,High
transport_cost|Isolation Forest|National Freight Partners|2015-12-17 00:00:00|122300,2015-12-17,National Freight Partners,transport_cost,Isolation Forest,64.0,248.14,0.6953830190573332,High
transport_cost|Isolation Forest|Regional Express Co.|2017-04-29 00:00:00|36342,2017-04-29,Regional Express Co.,transport_cost,Isolation Forest,64.0,248.44,0.6953830190573332,High
transport_cost|Isolation Forest|Regional Express Co.|2016-07-31 00:00:00|48074,2016-07-31,Regional Express Co.,transport_cost,Isolation Forest,64.0,248.62,0.6953830190573332,High
transport_cost|Isolation Forest|Regional Express Co.|2016-03-22 00:00:00|29141,2016-03-22,Regional Express Co.,transport_cost,Isolation Forest,64.0,248.7,0.6953830190573332,High
transport_cost|Isolation Forest|Regional Express Co.|2017-12-01 00:00:00|141741,2017-12-01,Regional Express Co.,transport_cost,Isolation Forest,64.0,248.45,0.6953830190573332,High
transport_cost|Isolation Forest|National Freight Partners|2015-09-28 00:00:00|103252,2015-09-28,National Freight Partners,transport_cost,Isolation Forest,64.0,248.7,0.6953830190573332,High
transport_cost|Isolation Forest|National Freight Partners|2016-01-09 00:00:00|81433,2016-01-09,National Freight Partners,transport_cost,Isolation Forest,64.0,248.45,0.6953830190573332,High
transport_cost|Isolation Forest|National Freight Partners|2017-04-03 00:00:00|55656,2017-04-03,National Freight Partners,transport_cost,Isolation Forest,64.0,248.72,0.6953830190573332,High
inventory_change|Isolation Forest|Dubai Distribution Center|2017-02-06 00:00:00|766,2017-02-06,Dubai Distribution Center,inventory_change,Isolation Forest,-84.0,821.0,0.695026743377747,High
transport_cost|Isolation Forest|Regional Express Co.|2017-01-28 00:00:00|71519,2017-01-28,Regional Express Co.,transport_cost,Isolation Forest,64.0,248.21,0.6949126915494251,High
transport_cost|Isolation Forest|National Freight Partners|2016-02-29 00:00:00|48310,2016-02-29,National Freight Partners,transport_cost,Isolation Forest,64.0,248.1,0.6949126915494251,High
transport_cost|Isolation Forest|Regional Express Co.|2017-07-24 00:00:00|116224,2017-07-24,Regional Express Co.,transport_cost,Isolation Forest,64.0,247.92,0.6949126915494251,High
transport_cost|Isolation Forest|Regional Express Co.|2016-09-15 00:00:00|19906,2016-09-15,Regional Express Co.,transport_cost,Isolation Forest,64.0,248.2,0.6949126915494251,High
transport_cost|Isolation Forest|National Freight Partners|2017-09-13 00:00:00|140333,2017-09-13,National Freight Partners,transport_cost,Isolation Forest,64.0,248.13,0.6949126915494251,High
transport_cost|Isolation Forest|Regional Express Co.|2017-07-03 00:00:00|59476,2017-07-03,Regional Express Co.,transport_cost,Isolation Forest,64.0,247.9,0.6949126915494251,High
transport_cost|Isolation Forest|National Freight Partners|2016-09-06 00:00:00|117510,2016-09-06,National Freight Partners,transport_cost,Isolation Forest,64.0,247.95,0.6949126915494251,High
transport_cost|Isolation Forest|Regional Express Co.|2015-04-10 00:00:00|117681,2015-04-10,Regional Express Co.,transport_cost,Isolation Forest,64.0,248.04,0.6949126915494251,High
